segmentation,area,image_id,bbox,category_id,id_x,filename,height,width,id_y,date_captured
"[[143, 382, 174, 382, 174, 399, 143, 399]]",527,1160,"[143, 382, 31, 17]",2,10169,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[146, 391, 179, 391, 179, 410, 146, 410]]",627,1160,"[146, 391, 33, 19]",2,10170,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[148, 403, 182, 403, 182, 427, 148, 427]]",816,1160,"[148, 403, 34, 24]",2,10171,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[154, 429, 180, 429, 180, 442, 154, 442]]",338,1160,"[154, 429, 26, 13]",2,10172,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[155, 440, 180, 440, 180, 454, 155, 454]]",350,1160,"[155, 440, 25, 14]",2,10173,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[1, 379, 27, 379, 27, 395, 1, 395]]",416,1160,"[1, 379, 26, 16]",2,10174,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[0, 390, 31, 390, 31, 406, 0, 406]]",496,1160,"[0, 390, 31, 16]",2,10175,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[0, 401, 29, 401, 29, 416, 0, 416]]",435,1160,"[0, 401, 29, 15]",2,10176,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[0, 410, 32, 410, 32, 439, 0, 439]]",928,1160,"[0, 410, 32, 29]",2,10177,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[30, 390, 64, 390, 64, 416, 30, 416]]",884,1160,"[30, 390, 34, 26]",2,10178,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[36, 409, 65, 409, 65, 431, 36, 431]]",638,1160,"[36, 409, 29, 22]",2,10179,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[42, 419, 71, 419, 71, 440, 42, 440]]",609,1160,"[42, 419, 29, 21]",2,10180,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[40, 430, 71, 430, 71, 454, 40, 454]]",744,1160,"[40, 430, 31, 24]",2,10181,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[44, 441, 75, 441, 75, 464, 44, 464]]",713,1160,"[44, 441, 31, 23]",2,10182,1_90_40_0_04885.jpg,512,640,1160,20210118
"[[257, 9, 272, 9, 272, 32, 257, 32]]",345,1161,"[257, 9, 15, 23]",0,10183,1_60_50_0_00386.jpg,512,640,1161,20201217
"[[178, 99, 192, 99, 192, 126, 178, 126]]",378,1161,"[178, 99, 14, 27]",0,10184,1_60_50_0_00386.jpg,512,640,1161,20201217
"[[331, 84, 349, 84, 349, 117, 331, 117]]",594,1161,"[331, 84, 18, 33]",0,10185,1_60_50_0_00386.jpg,512,640,1161,20201217
"[[367, 93, 382, 93, 382, 120, 367, 120]]",405,1161,"[367, 93, 15, 27]",0,10186,1_60_50_0_00386.jpg,512,640,1161,20201217
"[[555, 293, 572, 293, 572, 322, 555, 322]]",493,1161,"[555, 293, 17, 29]",0,10187,1_60_50_0_00386.jpg,512,640,1161,20201217
"[[445, 443, 461, 443, 461, 473, 445, 473]]",480,1161,"[445, 443, 16, 30]",0,10188,1_60_50_0_00386.jpg,512,640,1161,20201217
"[[472, 490, 485, 490, 485, 511, 472, 511]]",273,1161,"[472, 490, 13, 21]",0,10189,1_60_50_0_00386.jpg,512,640,1161,20201217
"[[23, 94, 69, 94, 69, 112, 23, 112]]",828,1162,"[23, 94, 46, 18]",2,10190,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[29, 133, 69, 133, 69, 151, 29, 151]]",720,1162,"[29, 133, 40, 18]",2,10191,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[46, 198, 88, 198, 88, 213, 46, 213]]",630,1162,"[46, 198, 42, 15]",2,10192,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[49, 209, 84, 209, 84, 228, 49, 228]]",665,1162,"[49, 209, 35, 19]",2,10193,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[57, 221, 95, 221, 95, 238, 57, 238]]",646,1162,"[57, 221, 38, 17]",2,10194,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[62, 257, 106, 257, 106, 285, 62, 285]]",1232,1162,"[62, 257, 44, 28]",2,10195,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[75, 280, 114, 280, 114, 303, 75, 303]]",897,1162,"[75, 280, 39, 23]",2,10196,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[45, 289, 69, 289, 69, 326, 45, 326]]",888,1162,"[45, 289, 24, 37]",2,10197,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[61, 340, 107, 340, 107, 372, 61, 372]]",1472,1162,"[61, 340, 46, 32]",2,10198,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[69, 361, 106, 361, 106, 385, 69, 385]]",888,1162,"[69, 361, 37, 24]",2,10199,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[70, 377, 114, 377, 114, 405, 70, 405]]",1232,1162,"[70, 377, 44, 28]",2,10200,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[75, 403, 119, 403, 119, 431, 75, 431]]",1232,1162,"[75, 403, 44, 28]",2,10201,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[82, 428, 124, 428, 124, 450, 82, 450]]",924,1162,"[82, 428, 42, 22]",2,10202,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[81, 443, 122, 443, 122, 468, 81, 468]]",1025,1162,"[81, 443, 41, 25]",2,10203,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[0, 301, 24, 301, 24, 334, 0, 334]]",792,1162,"[0, 301, 24, 33]",2,10204,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[89, 486, 127, 486, 127, 504, 89, 504]]",684,1162,"[89, 486, 38, 18]",2,10205,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[90, 500, 127, 500, 127, 511, 90, 511]]",407,1162,"[90, 500, 37, 11]",2,10206,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[387, 208, 464, 208, 464, 319, 387, 319]]",8547,1162,"[387, 208, 77, 111]",1,10207,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[475, 241, 486, 241, 486, 263, 475, 263]]",242,1162,"[475, 241, 11, 22]",0,10208,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[353, 399, 399, 399, 399, 446, 353, 446]]",2162,1162,"[353, 399, 46, 47]",2,10209,1_90_80_0_05007.jpg,512,640,1162,20210118
"[[99, 304, 112, 304, 112, 320, 99, 320]]",208,1163,"[99, 304, 13, 16]",0,10210,0_100_70_0_03454.jpg,512,640,1163,20210116
"[[332, 131, 346, 131, 346, 148, 332, 148]]",238,1163,"[332, 131, 14, 17]",0,10211,0_100_70_0_03454.jpg,512,640,1163,20210116
"[[582, 290, 592, 290, 592, 307, 582, 307]]",170,1163,"[582, 290, 10, 17]",0,10212,0_100_70_0_03454.jpg,512,640,1163,20210116
"[[430, 72, 439, 72, 439, 88, 430, 88]]",144,1163,"[430, 72, 9, 16]",0,10213,0_100_70_0_03454.jpg,512,640,1163,20210116
"[[43, 309, 52, 309, 52, 327, 43, 327]]",162,1164,"[43, 309, 9, 18]",0,10214,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[26, 294, 36, 294, 36, 316, 26, 316]]",220,1164,"[26, 294, 10, 22]",0,10215,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[15, 303, 25, 303, 25, 321, 15, 321]]",180,1164,"[15, 303, 10, 18]",0,10216,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[397, 203, 452, 203, 452, 226, 397, 226]]",1265,1164,"[397, 203, 55, 23]",1,10217,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[552, 373, 635, 373, 635, 417, 552, 417]]",3652,1164,"[552, 373, 83, 44]",1,10218,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[275, 54, 329, 54, 329, 78, 275, 78]]",1296,1164,"[275, 54, 54, 24]",1,10219,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[284, 1, 332, 1, 332, 27, 284, 27]]",1248,1164,"[284, 1, 48, 26]",1,10220,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[622, 22, 640, 22, 640, 46, 622, 46]]",432,1164,"[622, 22, 18, 24]",1,10221,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[625, 0, 638, 0, 638, 10, 625, 10]]",130,1164,"[625, 0, 13, 10]",1,10222,1_130_50_0_07199.jpg,512,640,1164,20210120
"[[192, 174, 204, 174, 204, 182, 192, 182]]",96,1165,"[192, 174, 12, 8]",0,10223,1_120_90_0_03014.jpg,512,640,1165,20210115
"[[205, 175, 215, 175, 215, 186, 205, 186]]",110,1165,"[205, 175, 10, 11]",0,10224,1_120_90_0_03014.jpg,512,640,1165,20210115
"[[217, 174, 226, 174, 226, 186, 217, 186]]",108,1165,"[217, 174, 9, 12]",0,10225,1_120_90_0_03014.jpg,512,640,1165,20210115
"[[223, 160, 231, 160, 231, 173, 223, 173]]",104,1165,"[223, 160, 8, 13]",0,10226,1_120_90_0_03014.jpg,512,640,1165,20210115
"[[278, 183, 285, 183, 285, 195, 278, 195]]",84,1165,"[278, 183, 7, 12]",0,10227,1_120_90_0_03014.jpg,512,640,1165,20210115
"[[199, 189, 208, 189, 208, 203, 199, 203]]",126,1165,"[199, 189, 9, 14]",0,10228,1_120_90_0_03014.jpg,512,640,1165,20210115
"[[226, 208, 236, 208, 236, 217, 226, 217]]",90,1165,"[226, 208, 10, 9]",0,10229,1_120_90_0_03014.jpg,512,640,1165,20210115
"[[223, 243, 236, 243, 236, 254, 223, 254]]",143,1165,"[223, 243, 13, 11]",0,10230,1_120_90_0_03014.jpg,512,640,1165,20210115
"[[209, 159, 216, 159, 216, 178, 209, 178]]",133,1166,"[209, 159, 7, 19]",0,10231,1_60_30_0_00067.jpg,512,640,1166,20201217
"[[256, 200, 265, 200, 265, 218, 256, 218]]",162,1166,"[256, 200, 9, 18]",0,10232,1_60_30_0_00067.jpg,512,640,1166,20201217
"[[271, 202, 281, 202, 281, 222, 271, 222]]",200,1166,"[271, 202, 10, 20]",0,10233,1_60_30_0_00067.jpg,512,640,1166,20201217
"[[197, 340, 205, 340, 205, 360, 197, 360]]",160,1166,"[197, 340, 8, 20]",0,10234,1_60_30_0_00067.jpg,512,640,1166,20201217
"[[185, 363, 193, 363, 193, 382, 185, 382]]",152,1166,"[185, 363, 8, 19]",0,10235,1_60_30_0_00067.jpg,512,640,1166,20201217
"[[176, 377, 183, 377, 183, 396, 176, 396]]",133,1166,"[176, 377, 7, 19]",0,10236,1_60_30_0_00067.jpg,512,640,1166,20201217
"[[431, 77, 437, 77, 437, 97, 431, 97]]",120,1166,"[431, 77, 6, 20]",0,10237,1_60_30_0_00067.jpg,512,640,1166,20201217
"[[147, 483, 238, 483, 238, 511, 147, 511]]",2548,1167,"[147, 483, 91, 28]",1,10238,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[153, 385, 257, 385, 257, 452, 153, 452]]",6968,1167,"[153, 385, 104, 67]",1,10239,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[160, 335, 264, 335, 264, 402, 160, 402]]",6968,1167,"[160, 335, 104, 67]",1,10240,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[173, 295, 275, 295, 275, 355, 173, 355]]",6120,1167,"[173, 295, 102, 60]",1,10241,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[181, 251, 283, 251, 283, 310, 181, 310]]",6018,1167,"[181, 251, 102, 59]",1,10242,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[194, 209, 296, 209, 296, 268, 194, 268]]",6018,1167,"[194, 209, 102, 59]",1,10243,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[204, 160, 307, 160, 307, 223, 204, 223]]",6489,1167,"[204, 160, 103, 63]",1,10244,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[241, 75, 345, 75, 345, 144, 241, 144]]",7176,1167,"[241, 75, 104, 69]",1,10245,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[257, 32, 359, 32, 359, 97, 257, 97]]",6630,1167,"[257, 32, 102, 65]",1,10246,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[436, 17, 535, 17, 535, 67, 436, 67]]",4950,1167,"[436, 17, 99, 50]",1,10247,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[273, 0, 364, 0, 364, 55, 273, 55]]",5005,1167,"[273, 0, 91, 55]",1,10248,1_60_70_0_04213.jpg,512,640,1167,20210116
"[[177, 111, 196, 111, 196, 135, 177, 135]]",456,1168,"[177, 111, 19, 24]",2,10249,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[334, 140, 345, 140, 345, 166, 334, 166]]",286,1168,"[334, 140, 11, 26]",2,10250,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[546, 73, 561, 73, 561, 95, 546, 95]]",330,1168,"[546, 73, 15, 22]",0,10251,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[548, 64, 557, 64, 557, 81, 548, 81]]",153,1168,"[548, 64, 9, 17]",0,10252,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[548, 44, 557, 44, 557, 65, 548, 65]]",189,1168,"[548, 44, 9, 21]",0,10253,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[560, 46, 569, 46, 569, 65, 560, 65]]",171,1168,"[560, 46, 9, 19]",0,10254,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[505, 46, 522, 46, 522, 71, 505, 71]]",425,1168,"[505, 46, 17, 25]",0,10255,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[510, 24, 524, 24, 524, 46, 510, 46]]",308,1168,"[510, 24, 14, 22]",0,10256,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[505, 15, 514, 15, 514, 32, 505, 32]]",153,1168,"[505, 15, 9, 17]",0,10257,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[496, 15, 506, 15, 506, 32, 496, 32]]",170,1168,"[496, 15, 10, 17]",0,10258,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[487, 16, 497, 16, 497, 29, 487, 29]]",130,1168,"[487, 16, 10, 13]",0,10259,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[479, 20, 489, 20, 489, 37, 479, 37]]",170,1168,"[479, 20, 10, 17]",0,10260,1_90_50_0_01447.jpg,512,640,1168,20210114
"[[569, 60, 580, 60, 580, 85, 569, 85]]",275,1169,"[569, 60, 11, 25]",0,10261,1_60_50_0_00383.jpg,512,640,1169,20201217
"[[505, 310, 520, 310, 520, 341, 505, 341]]",465,1169,"[505, 310, 15, 31]",0,10262,1_60_50_0_00383.jpg,512,640,1169,20201217
"[[580, 386, 602, 386, 602, 423, 580, 423]]",814,1169,"[580, 386, 22, 37]",0,10263,1_60_50_0_00383.jpg,512,640,1169,20201217
"[[66, 34, 87, 34, 87, 66, 66, 66]]",672,1170,"[66, 34, 21, 32]",0,10264,1_60_50_0_00388.jpg,512,640,1170,20201217
"[[148, 90, 167, 90, 167, 117, 148, 117]]",513,1170,"[148, 90, 19, 27]",0,10265,1_60_50_0_00388.jpg,512,640,1170,20201217
"[[84, 282, 97, 282, 97, 303, 84, 303]]",273,1171,"[84, 282, 13, 21]",0,10266,1_70_30_0_07591.jpg,512,640,1171,20210120
"[[363, 297, 376, 297, 376, 322, 363, 322]]",325,1171,"[363, 297, 13, 25]",0,10267,1_70_30_0_07591.jpg,512,640,1171,20210120
"[[603, 101, 639, 101, 639, 133, 603, 133]]",1152,1171,"[603, 101, 36, 32]",1,10268,1_70_30_0_07591.jpg,512,640,1171,20210120
"[[349, 29, 373, 29, 373, 55, 349, 55]]",624,1172,"[349, 29, 24, 26]",1,10269,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[199, 111, 230, 111, 230, 141, 199, 141]]",930,1172,"[199, 111, 31, 30]",1,10270,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[118, 132, 152, 132, 152, 163, 118, 163]]",1054,1172,"[118, 132, 34, 31]",1,10271,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[356, 86, 391, 86, 391, 122, 356, 122]]",1260,1172,"[356, 86, 35, 36]",1,10272,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[418, 77, 445, 77, 445, 104, 418, 104]]",729,1172,"[418, 77, 27, 27]",1,10273,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[17, 189, 48, 189, 48, 223, 17, 223]]",1054,1172,"[17, 189, 31, 34]",1,10274,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[28, 180, 59, 180, 59, 215, 28, 215]]",1085,1172,"[28, 180, 31, 35]",1,10275,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[40, 177, 73, 177, 73, 212, 40, 212]]",1155,1172,"[40, 177, 33, 35]",1,10276,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[58, 175, 82, 175, 82, 201, 58, 201]]",624,1172,"[58, 175, 24, 26]",1,10277,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[585, 1, 618, 1, 618, 17, 585, 17]]",528,1172,"[585, 1, 33, 16]",1,10278,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[599, 339, 609, 339, 609, 360, 599, 360]]",210,1172,"[599, 339, 10, 21]",0,10279,0_100_30_0_03302.jpg,512,640,1172,20210116
"[[460, 16, 475, 16, 475, 35, 460, 35]]",285,1173,"[460, 16, 15, 19]",0,10280,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[516, 9, 533, 9, 533, 29, 516, 29]]",340,1173,"[516, 9, 17, 20]",0,10281,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[562, 36, 586, 36, 586, 57, 562, 57]]",504,1173,"[562, 36, 24, 21]",0,10282,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[415, 329, 433, 329, 433, 347, 415, 347]]",324,1173,"[415, 329, 18, 18]",0,10283,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[391, 343, 407, 343, 407, 358, 391, 358]]",240,1173,"[391, 343, 16, 15]",0,10284,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[380, 357, 394, 357, 394, 375, 380, 375]]",252,1173,"[380, 357, 14, 18]",0,10285,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[389, 382, 405, 382, 405, 410, 389, 410]]",448,1173,"[389, 382, 16, 28]",0,10286,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[358, 368, 388, 368, 388, 396, 358, 396]]",840,1173,"[358, 368, 30, 28]",0,10287,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[143, 82, 179, 82, 179, 128, 143, 128]]",1656,1173,"[143, 82, 36, 46]",2,10288,1_70_90_0_01128.jpg,512,640,1173,20210114
"[[119, 222, 138, 222, 138, 239, 119, 239]]",323,1174,"[119, 222, 19, 17]",0,10289,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[106, 265, 126, 265, 126, 283, 106, 283]]",360,1174,"[106, 265, 20, 18]",0,10290,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[41, 273, 60, 273, 60, 291, 41, 291]]",342,1174,"[41, 273, 19, 18]",0,10291,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[121, 306, 143, 306, 143, 330, 121, 330]]",528,1174,"[121, 306, 22, 24]",0,10292,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[70, 297, 79, 297, 79, 315, 70, 315]]",162,1174,"[70, 297, 9, 18]",0,10293,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[77, 299, 91, 299, 91, 313, 77, 313]]",196,1174,"[77, 299, 14, 14]",0,10294,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[98, 302, 120, 302, 120, 324, 98, 324]]",484,1174,"[98, 302, 22, 22]",0,10295,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[81, 312, 99, 312, 99, 330, 81, 330]]",324,1174,"[81, 312, 18, 18]",0,10296,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[49, 382, 64, 382, 64, 401, 49, 401]]",285,1174,"[49, 382, 15, 19]",0,10297,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[68, 387, 88, 387, 88, 406, 68, 406]]",380,1174,"[68, 387, 20, 19]",0,10298,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[123, 401, 136, 401, 136, 414, 123, 414]]",169,1174,"[123, 401, 13, 13]",0,10299,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[102, 404, 121, 404, 121, 424, 102, 424]]",380,1174,"[102, 404, 19, 20]",0,10300,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[90, 418, 102, 418, 102, 433, 90, 433]]",180,1174,"[90, 418, 12, 15]",0,10301,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[104, 417, 133, 417, 133, 442, 104, 442]]",725,1174,"[104, 417, 29, 25]",0,10302,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[40, 426, 63, 426, 63, 446, 40, 446]]",460,1174,"[40, 426, 23, 20]",0,10303,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[21, 463, 40, 463, 40, 478, 21, 478]]",285,1174,"[21, 463, 19, 15]",0,10304,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[15, 476, 42, 476, 42, 504, 15, 504]]",756,1174,"[15, 476, 27, 28]",0,10305,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[73, 493, 90, 493, 90, 511, 73, 511]]",306,1174,"[73, 493, 17, 18]",0,10306,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[549, 252, 567, 252, 567, 273, 549, 273]]",378,1174,"[549, 252, 18, 21]",0,10307,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[501, 254, 518, 254, 518, 274, 501, 274]]",340,1174,"[501, 254, 17, 20]",0,10308,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[474, 314, 489, 314, 489, 336, 474, 336]]",330,1174,"[474, 314, 15, 22]",0,10309,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[535, 321, 554, 321, 554, 342, 535, 342]]",399,1174,"[535, 321, 19, 21]",0,10310,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[408, 318, 437, 318, 437, 343, 408, 343]]",725,1174,"[408, 318, 29, 25]",0,10311,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[527, 346, 543, 346, 543, 361, 527, 361]]",240,1174,"[527, 346, 16, 15]",0,10312,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[480, 346, 497, 346, 497, 369, 480, 369]]",391,1174,"[480, 346, 17, 23]",0,10313,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[454, 364, 483, 364, 483, 387, 454, 387]]",667,1174,"[454, 364, 29, 23]",0,10314,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[561, 406, 581, 406, 581, 429, 561, 429]]",460,1174,"[561, 406, 20, 23]",0,10315,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[556, 438, 577, 438, 577, 467, 556, 467]]",609,1174,"[556, 438, 21, 29]",0,10316,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[590, 473, 608, 473, 608, 489, 590, 489]]",288,1174,"[590, 473, 18, 16]",0,10317,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[483, 443, 499, 443, 499, 459, 483, 459]]",256,1174,"[483, 443, 16, 16]",0,10318,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[464, 428, 479, 428, 479, 444, 464, 444]]",240,1174,"[464, 428, 15, 16]",0,10319,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[450, 498, 462, 498, 462, 511, 450, 511]]",156,1174,"[450, 498, 12, 13]",0,10320,1_60_80_0_00654.jpg,512,640,1174,20201217
"[[110, 491, 191, 491, 191, 510, 110, 510]]",1539,1175,"[110, 491, 81, 19]",1,10321,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[114, 441, 215, 441, 215, 494, 114, 494]]",5353,1175,"[114, 441, 101, 53]",1,10322,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[119, 396, 217, 396, 217, 444, 119, 444]]",4704,1175,"[119, 396, 98, 48]",1,10323,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[128, 351, 226, 351, 226, 401, 128, 401]]",4900,1175,"[128, 351, 98, 50]",1,10324,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[133, 299, 232, 299, 232, 356, 133, 356]]",5643,1175,"[133, 299, 99, 57]",1,10325,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[164, 206, 266, 206, 266, 266, 164, 266]]",6120,1175,"[164, 206, 102, 60]",1,10326,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[173, 163, 275, 163, 275, 219, 173, 219]]",5712,1175,"[173, 163, 102, 56]",1,10327,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[183, 121, 281, 121, 281, 175, 183, 175]]",5292,1175,"[183, 121, 98, 54]",1,10328,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[353, 117, 452, 117, 452, 180, 353, 180]]",6237,1175,"[353, 117, 99, 63]",1,10329,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[468, 0, 526, 0, 526, 78, 468, 78]]",4524,1175,"[468, 0, 58, 78]",1,10330,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[508, 0, 579, 0, 579, 98, 508, 98]]",6958,1175,"[508, 0, 71, 98]",1,10331,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[548, 16, 629, 16, 629, 119, 548, 119]]",8343,1175,"[548, 16, 81, 103]",1,10332,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[606, 36, 639, 36, 639, 133, 606, 133]]",3201,1175,"[606, 36, 33, 97]",1,10333,1_60_70_0_04216.jpg,512,640,1175,20210116
"[[172, 425, 209, 425, 209, 463, 172, 463]]",1406,1176,"[172, 425, 37, 38]",1,10334,0_120_40_0_05367.jpg,512,640,1176,20210119
"[[198, 415, 236, 415, 236, 453, 198, 453]]",1444,1176,"[198, 415, 38, 38]",1,10335,0_120_40_0_05367.jpg,512,640,1176,20210119
"[[242, 457, 281, 457, 281, 496, 242, 496]]",1521,1176,"[242, 457, 39, 39]",1,10336,0_120_40_0_05367.jpg,512,640,1176,20210119
"[[458, 253, 476, 253, 476, 275, 458, 275]]",396,1177,"[458, 253, 18, 22]",0,10337,0_60_90_0_01835.jpg,512,640,1177,20210115
"[[144, 77, 162, 77, 162, 92, 144, 92]]",270,1177,"[144, 77, 18, 15]",0,10338,0_60_90_0_01835.jpg,512,640,1177,20210115
"[[180, 88, 196, 88, 196, 105, 180, 105]]",272,1177,"[180, 88, 16, 17]",0,10339,0_60_90_0_01835.jpg,512,640,1177,20210115
"[[399, 65, 413, 65, 413, 82, 399, 82]]",238,1177,"[399, 65, 14, 17]",0,10340,0_60_90_0_01835.jpg,512,640,1177,20210115
"[[291, 7, 300, 7, 300, 24, 291, 24]]",153,1177,"[291, 7, 9, 17]",0,10341,0_60_90_0_01835.jpg,512,640,1177,20210115
"[[165, 2, 178, 2, 178, 23, 165, 23]]",273,1177,"[165, 2, 13, 21]",0,10342,0_60_90_0_01835.jpg,512,640,1177,20210115
"[[231, 1, 250, 1, 250, 27, 231, 27]]",494,1178,"[231, 1, 19, 26]",1,10343,1_120_40_0_06016.jpg,512,640,1178,20210119
"[[224, 36, 243, 36, 243, 63, 224, 63]]",513,1178,"[224, 36, 19, 27]",1,10344,1_120_40_0_06016.jpg,512,640,1178,20210119
"[[216, 114, 237, 114, 237, 142, 216, 142]]",588,1178,"[216, 114, 21, 28]",1,10345,1_120_40_0_06016.jpg,512,640,1178,20210119
"[[215, 189, 232, 189, 232, 216, 215, 216]]",459,1178,"[215, 189, 17, 27]",1,10346,1_120_40_0_06016.jpg,512,640,1178,20210119
